"bag","age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","holdout","surveyed","matched","voterfile","y_dem_basicdr","y_dem_basicdr_dec","y_dem_hat","y_hat_dec","y_hat_lasso","y_hat_lasso_dec","y_bagmean","y_rep_hat","y_oth_hat","y_dem_grpmean.x","y_rep_grpmean.x","y_oth_grpmean.x","y_logit_dem","y_logit_rep","y_logit_oth","y_dem_grpmean.y","y_rep_grpmean.y","y_oth_grpmean.y","qsupport_3way"
71,"64","cell",9,64,"05-60to69","01-female","02-bach","02-N","W","01-protestant","99-DK/refused","3","03-Cell only","MI","Midwest","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.657687802686975,0.910142459674035,0.413069377133122,0,1,1,0,0.368769331061799,NA,0.392102901706589,NA,0.320751731034647,NA,0.953488372093023,0.545825872324049,0.0620712259693622,0.277777777777778,0.666666666666667,0.0555555555555556,0.441609502920795,0.501454185876779,0.0569363112024256,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"68","cell",9,68,"05-60to69","01-female","01-postgrad","02-N","W","07-other","09-over150k","2","01-Both","IA","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.876471007404729,0.940079288890851,0.99144749708477,0,1,1,0,0.47093430353334,NA,0.425280577948066,NA,0.473665208889978,NA,0.476190476190476,0.529455780109735,0.0452636419421985,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"60","cell",9,60,"05-60to69","01-female","01-postgrad","02-N","W","02-catholic","07-75to100k","1","01-Both","MI","Midwest","03","01-Yes","02-Rep","03-Moderate",0,1,0,0.43890459796922,0.867359283466478,0.985387282447815,0,0,0,1,0.437010218813384,"6",0.55932141948834,"8",0.44260418515509,NA,NA,0.362008808446481,0.0786697720651791,0.277777777777778,0.666666666666667,0.0555555555555556,0.510619031055763,0.424269656780306,0.0651113121639307,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"69","cell",9,69,"05-60to69","01-female","01-postgrad","02-N","W","07-other","06-50to75k","2","03-Cell only","OH","Midwest","03","01-Yes","01-Dem","01-Very liberal",1,0,0,0.931166808584168,0.945952732641888,0.979413806777345,0,0,0,1,0.34696251642535,"4",0.468617941878886,"3",0.779971816106128,NA,0.436363636363636,0.456612789379138,0.0747692687419762,0.277777777777778,0.666666666666667,0.0555555555555556,0.646412093613939,0.353531176749425,5.67296366352538e-05,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"65","cell",9,65,"05-60to69","01-female","04-HS","02-N","W","07-other","07-75to100k","3","03-Cell only","IN","Midwest","02","01-Yes","02-Rep","04-Conservative",0,0,1,0.712383603866413,0.716012460538496,0.940369210994494,0,1,0,0,0.514465254672359,NA,0.540374438901929,NA,0.650330668738464,NA,NA,0.409089256274734,0.0505363048233361,0.277777777777778,0.666666666666667,0.0555555555555556,0.522592764779562,0.443170687561935,0.034236547658503,0.277777777777778,0.666666666666667,0.0555555555555556,"3-Oth"
71,"64","cell",9,64,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","04-30to40k","2","03-Cell only","MO","Midwest","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.657687802686975,0.693253828716924,0.933931372041088,0,1,0,0,0.294914857370941,NA,0.453189001593646,NA,0.563702918392583,NA,NA,0.490891392915208,0.0559196054911452,0.277777777777778,0.666666666666667,0.0555555555555556,0.422094134482408,0.508678080185874,0.0692277853317174,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"61","cell",9,61,"05-60to69","01-female","01-postgrad","02-N","W","07-other","08-100to150k","2","01-Both","IA","Midwest","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.493600399148659,0.879446680636165,0.974762613089096,1,0,0,0,0.421229455946388,"5",0.370833186221302,"3",0.509314018774175,"6",0.476190476190476,0.567150567227326,0.0620162465513725,0.277777777777778,0.666666666666667,0.0555555555555556,0.420331693594397,0.52538343129551,0.0542848751100934,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"61","cell",9,61,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","3","01-Both","SD","Midwest","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.493600399148659,0.619446790613556,0.934248959890332,0,0,0,1,0.595378865178247,"7",0.479886396737752,"8",0.48219017029242,NA,0.476190476190476,0.470786040306151,0.0493275629560968,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"67","cell",9,67,"05-60to69","01-female","02-bach","02-N","W","01-protestant","08-100to150k","1","01-Both","MI","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.821775206225291,0.933612359198492,0.99508343797037,0,1,1,0,0.524310185963515,NA,0.384633824069589,NA,0.511803453996632,NA,0.476190476190476,0.570052990673925,0.0453131852564855,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"64","cell",9,64,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","01-Both","IA","Midwest","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.657687802686975,0.693253828716924,0.981693847177981,0,1,1,0,0.485260326699716,NA,0.437835749854963,NA,0.388184232716623,NA,0.476190476190476,0.477744513387013,0.0844197367580242,0.277777777777778,0.666666666666667,0.0555555555555556,0.420331693594397,0.52538343129551,0.0542848751100934,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"65","cell",9,65,"05-60to69","01-female","02-bach","02-N","W","02-catholic","08-100to150k","2","03-Cell only","IA","Midwest","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.712383603866413,0.918696534078892,0.983559557290479,0,0,0,1,0.38294987435421,"5",0.410481675665335,"5",0.66605356791943,NA,0.476190476190476,0.530166112793786,0.0593522115408795,0.277777777777778,0.666666666666667,0.0555555555555556,0.413839902580309,0.556124162616157,0.0300359348035336,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"66","cell",9,66,"05-60to69","01-female","03-assoc","02-N","W","04-jewish","02-10to20k","1","03-Cell only","OH","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.767079405045852,0.737721373127183,0.960865329539564,0,1,0,0,0.82237145504979,NA,0.550460639076299,NA,0.739323751257258,NA,0.446428571428571,0.374392411252452,0.0751469496712485,0.277777777777778,0.666666666666667,0.0555555555555556,0.510619031055763,0.424269656780306,0.0651113121639307,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"69","landline",4,69,"05-60to69","01-female","05-less than HS","02-N","W","01-protestant","02-10to20k","2","02-LL only","KS","Midwest","01-Lowest","03-No","05-Ind","99-DK/refused",0,0,1,0.931166808584168,0.16278284842471,0.186790709590459,0,0,0,1,0.723765439696706,"8",0.477602676158481,"2",0.629000716078673,NA,0.446428571428571,0.439626952053903,0.0827703717876156,0.277777777777778,0.666666666666667,0.0555555555555556,0.441609502920795,0.501454185876779,0.0569363112024256,0.277777777777778,0.666666666666667,0.0555555555555556,"3-Oth"
71,"63","landline",4,63,"05-60to69","01-female","02-bach","02-N","W","01-protestant","06-50to75k","1","01-Both","WI","Midwest","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.602992001507536,0.6695131647924,0.900785590758521,0,0,0,1,0.449883963325135,"6",0.419258124388511,"6",0.474270838093899,NA,0.436363636363636,0.51421458000711,0.0665272956043794,0.277777777777778,0.666666666666667,0.0555555555555556,0.489634065607203,0.447824640037105,0.0625412943556928,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"65","landline",4,65,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","99-DK/refused","3","01-Both","MI","Midwest","04","01-Yes","04-Lean Rep","04-Conservative",1,0,0,0.712383603866413,0.716012460538496,0.0960504949852604,1,0,0,0,0.368769331061799,"4",0.392102901706589,"4",0.515242645075812,"6",0.953488372093023,0.545825872324049,0.0620712259693622,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"63","landline",4,63,"05-60to69","01-female","01-postgrad","02-N","W","04-jewish","09-over150k","2","01-Both","MO","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.602992001507536,0.6695131647924,0.900785590758521,1,0,0,0,0.833204479552194,"9",0.529018435468095,"9",0.766164049822506,"10",0.476190476190476,0.387804264974224,0.0831772995576807,0.277777777777778,0.666666666666667,0.0555555555555556,0.522592764779562,0.443170687561935,0.034236547658503,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"66","landline",4,66,"05-60to69","01-female","03-assoc","02-N","O","02-catholic","99-DK/refused","2","01-Both","NE","Midwest","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.767079405045852,0.385601049331338,0.0157892945321374,1,0,0,0,0.263001282550135,"3",0.310643406351663,"3",0.338233744111681,"3",0.645161290322581,0.517547220448495,0.171809373199842,0.277777777777778,0.666666666666667,0.0555555555555556,0.441609502920795,0.501454185876779,0.0569363112024256,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"69","landline",5,69,"05-60to69","01-female","04-HS","02-N","W","01-protestant","03-20to30k","2","01-Both","OH","Midwest","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.931166808584168,0.465637656846142,0.70314798315602,0,1,0,0,0.41650995961902,NA,0.416527205904211,NA,0.545049447110895,NA,0.4,0.52608176596055,0.0573910281352388,0.277777777777778,0.666666666666667,0.0555555555555556,0.489634065607203,0.447824640037105,0.0625412943556928,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"60","landline",5,60,"05-60to69","01-female","04-HS","02-N","W","07-other","07-75to100k","2","01-Both","KS","Midwest","01-Lowest","01-Yes","05-Ind","03-Moderate",1,0,0,0.43890459796922,0.0677238410110265,0.770501044003335,0,0,0,1,0.398800258940838,"5",0.417825022538933,"3",0.493277161633206,NA,NA,0.508659221437699,0.0735157560233687,0.277777777777778,0.666666666666667,0.0555555555555556,0.522592764779562,0.443170687561935,0.034236547658503,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"66","landline",5,66,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","01-Both","IA","Midwest","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.767079405045852,0.385601049331338,0.866167830792952,1,0,0,0,0.357444662774384,"4",0.458708277073228,"6",0.353694187024038,"3",NA,0.470753922413311,0.0705378005134612,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"65","cell",4,65,"05-60to69","01-female","02-bach","02-N","W","01-protestant","08-100to150k","2","03-Cell only","KS","Midwest","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.712383603866413,0.918696534078892,0.983559557290479,1,0,0,0,0.367689624459871,"4",0.34190151844626,"6",0.581807556931278,"8",0.476190476190476,0.609236731351058,0.0488617502026817,0.277777777777778,0.666666666666667,0.0555555555555556,0.420331693594397,0.52538343129551,0.0542848751100934,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"64","cell",4,64,"05-60to69","01-female","01-postgrad","02-N","W","07-other","99-DK/refused","2","01-Both","WI","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.657687802686975,0.910142459674035,0.656719466014212,0,0,0,1,0.349603204528933,"4",0.329503377356428,"1",0.251373273084694,NA,0.953488372093023,0.619705731978639,0.0507908906649328,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"61","cell",4,61,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","3","03-Cell only","WI","Midwest","01-Lowest","01-Yes","01-Dem","04-Conservative",1,0,0,0.493600399148659,0.619446790613556,0.657881457082748,1,0,0,0,0.526072579232277,"7",0.544200357618303,"5",0.69638780084569,"9",0.446428571428571,0.388928643725904,0.0668709986557938,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"66","cell",4,66,"05-60to69","01-female","01-postgrad","02-N","W","07-other","99-DK/refused","1","01-Both","OH","Midwest","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.767079405045852,0.926502054522523,0.866167830792952,0,0,0,1,0.406244920846206,"5",0.426809390329242,"2",0.652798372786142,NA,0.953488372093023,0.487001496948806,0.0861891127219518,0.277777777777778,0.666666666666667,0.0555555555555556,0.420331693594397,0.52538343129551,0.0542848751100934,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"69","cell",4,69,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","06-50to75k","2","03-Cell only","IA","Midwest","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.931166808584168,0.945952732641888,0.979413806777345,0,1,0,0,0.415252772777649,NA,0.391134445205663,NA,0.768096310403226,NA,0.436363636363636,0.560356378700978,0.0485091760933595,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"66","cell",4,66,"05-60to69","01-female","04-HS","02-N","W","01-protestant","02-10to20k","1","03-Cell only","WI","Midwest","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.767079405045852,0.737721373127183,0.960865329539564,0,1,0,0,0.52605229198474,NA,0.55091914486241,NA,0.388701450582739,NA,0.446428571428571,0.372026593973107,0.0770542611644823,0.277777777777778,0.666666666666667,0.0555555555555556,0.522592764779562,0.443170687561935,0.034236547658503,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"65","cell",4,65,"05-60to69","01-female","01-postgrad","02-N","W","02-catholic","99-DK/refused","1","03-Cell only","OH","Midwest","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,0,1,0.712383603866413,0.918696534078892,0.852971606744828,0,1,0,0,0.254810793836214,NA,0.501381162781172,NA,0.381476862146336,NA,0.953488372093023,0.467024228167079,0.0315946090517486,0.277777777777778,0.666666666666667,0.0555555555555556,0.489634065607203,0.447824640037105,0.0625412943556928,0.277777777777778,0.666666666666667,0.0555555555555556,"3-Oth"
71,"62","cell",4,62,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","02-10to20k","2","03-Cell only","IA","Midwest","03","01-Yes","02-Rep","03-Moderate",0,1,0,0.548296200328097,0.644876314813259,0.853617365674036,0,1,0,0,0.46975929930224,NA,0.519677795499307,NA,0.752197959604536,NA,0.446428571428571,0.397085542590023,0.0832366619106697,0.277777777777778,0.666666666666667,0.0555555555555556,0.522592764779562,0.443170687561935,0.034236547658503,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"66","cell",4,66,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","06-50to75k","2","01-Both","WI","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.767079405045852,0.737721373127183,0.971644219749454,0,1,1,0,0.326182420234886,NA,0.438220491118908,NA,0.345607462625209,NA,0.436363636363636,0.520978432755238,0.0408010761258537,0.277777777777778,0.666666666666667,0.0555555555555556,0.413839902580309,0.556124162616157,0.0300359348035336,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"66","cell",4,66,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","OH","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.767079405045852,0.737721373127183,0.971644219749454,0,0,0,1,0.266748171101341,"3",0.491412908799057,"4",0.311478583065351,NA,0.436363636363636,0.476550519560685,0.0320365716402586,0.277777777777778,0.666666666666667,0.0555555555555556,0.442761624357771,0.484743834697059,0.0724945409451698,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"68","cell",4,68,"05-60to69","01-female","02-bach","02-N","W","02-catholic","07-75to100k","1","01-Both","MI","Midwest","03","01-Yes","05-Ind","03-Moderate",0,0,1,0.876471007404729,0.777808722515165,0.99385697092176,0,0,0,1,0.437010218813384,"6",0.55932141948834,"8",0.328981769269055,NA,NA,0.362008808446481,0.0786697720651791,0.277777777777778,0.666666666666667,0.0555555555555556,0.420331693594397,0.52538343129551,0.0542848751100934,0.277777777777778,0.666666666666667,0.0555555555555556,"3-Oth"
71,"67","cell",4,67,"05-60to69","01-female","02-bach","02-N","W","02-catholic","06-50to75k","1","03-Cell only","MN","Midwest","05-Highest","01-Yes","01-Dem","04-Conservative",1,0,0,0.821775206225291,0.933612359198492,0.990468258806386,1,0,0,0,0.302897328732115,"3",0.585290236797318,"8",0.562460525874164,"7",0.436363636363636,0.388915062085972,0.0257947011167099,0.277777777777778,0.666666666666667,0.0555555555555556,0.422094134482408,0.508678080185874,0.0692277853317174,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"67","cell",4,67,"05-60to69","01-female","02-bach","02-N","W","01-protestant","08-100to150k","4","01-Both","MN","Midwest","05-Highest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.821775206225291,0.933612359198492,0.99508343797037,1,0,0,0,0.46437181079591,"6",0.521874346835848,"7",0.788207751481232,"10",0.476190476190476,0.441354527167746,0.0367711259964063,0.277777777777778,0.666666666666667,0.0555555555555556,0.646412093613939,0.353531176749425,5.67296366352538e-05,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"65","cell",4,65,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","03-20to30k","2","03-Cell only","IA","Midwest","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.712383603866413,0.716012460538496,0.918696534078892,0,1,1,0,0.461283398970068,NA,0.425583284868511,NA,0.239301369665046,NA,0.4,0.515250395914862,0.0591663192166269,0.277777777777778,0.666666666666667,0.0555555555555556,0.413839902580309,0.556124162616157,0.0300359348035336,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"60","cell",5,60,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","06-50to75k","2","03-Cell only","WI","Midwest","01-Lowest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.43890459796922,0.593344599154056,0.946738500996528,0,1,0,0,0.304520395059569,NA,0.437429387359322,NA,0.35683992239415,NA,0.436363636363636,0.503102483123235,0.0594681295174428,0.277777777777778,0.666666666666667,0.0555555555555556,0.436059389952767,0.532345589395144,0.0315950206520894,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"63","cell",5,63,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","01-Both","WI","Midwest","01-Lowest","01-Yes","01-Dem","02-Liberal",1,0,0,0.602992001507536,0.6695131647924,0.97178600080579,0,0,0,1,0.339597656020118,"4",0.456867165910131,"5",0.472566925622709,NA,NA,0.473805474077747,0.0693273600121226,0.277777777777778,0.666666666666667,0.0555555555555556,0.436059389952767,0.532345589395144,0.0315950206520894,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"66","cell",5,66,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","03-Cell only","WI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.767079405045852,0.737721373127183,0.979517558242223,0,1,1,0,0.361259745736305,NA,0.459767062278428,NA,0.374058073297979,NA,NA,0.49246396742975,0.047768970291822,0.277777777777778,0.666666666666667,0.0555555555555556,0.413839902580309,0.556124162616157,0.0300359348035336,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"60","landline",6,60,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","2","01-Both","OH","Midwest","02","01-Yes","05-Ind","99-DK/refused",0,0,1,0.43890459796922,0.0677238410110265,0.143212858035767,1,0,0,0,0.355627916997918,"4",0.315023969627849,"2",0.333687242196174,"3",0.953488372093023,0.629471233577991,0.0555047967941602,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"3-Oth"
71,"62","landline",6,62,"05-60to69","01-female","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","MN","Midwest","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.548296200328097,0.644876314813259,0.853617365674036,0,0,0,1,0.360567341066769,"4",0.471876079132358,"5",0.462512722384086,NA,0.476190476190476,0.49576953975071,0.0323543811169321,0.277777777777778,0.666666666666667,0.0555555555555556,0.441609502920795,0.501454185876779,0.0569363112024256,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"63","landline",6,63,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","99-DK/refused","2","01-Both","OH","Midwest","05-Highest","99-DNK/refused","05-Ind","03-Moderate",0,0,1,0.602992001507536,0.0916197676183189,0.18836293579309,1,0,0,0,0.807503516508291,"9",0.543774915583986,"2",0.367965705834233,"3",0.953488372093023,0.352972199425968,0.103252884990045,0.277777777777778,0.666666666666667,0.0555555555555556,0.422094134482408,0.508678080185874,0.0692277853317174,0.277777777777778,0.666666666666667,0.0555555555555556,"3-Oth"
71,"64","landline",6,64,"05-60to69","01-female","02-bach","02-N","W","02-catholic","07-75to100k","4","01-Both","WI","Midwest","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.657687802686975,0.693253828716924,0.933931372041088,0,1,0,0,0.474487853377781,NA,0.576233447174912,NA,0.477238701429562,NA,NA,0.333077534500118,0.0906890183249707,0.277777777777778,0.666666666666667,0.0555555555555556,0.441609502920795,0.501454185876779,0.0569363112024256,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"65","landline",6,65,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","01-under10k","4","01-Both","KS","Midwest","01-Lowest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.712383603866413,0.36003026420392,0.680941198712626,0,0,0,1,0.60922418591224,"8",0.5038305196256,"7",0.692871143477764,NA,0.476190476190476,0.400993772827447,0.0951757075469536,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"69","landline",6,69,"05-60to69","01-female","04-HS","02-N","W","01-protestant","07-75to100k","2","01-Both","OH","Midwest","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.931166808584168,0.465637656846142,0.899859726215567,0,0,0,1,0.383890158136666,"5",0.398590458340196,"4",0.348856533674219,NA,NA,0.521173688261594,0.0802358533982096,0.277777777777778,0.666666666666667,0.0555555555555556,0.441609502920795,0.501454185876779,0.0569363112024256,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"64","landline",6,64,"05-60to69","01-female","05-less than HS","02-N","W","01-protestant","06-50to75k","2","01-Both","OH","Midwest","01-Lowest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.657687802686975,0.335229968384896,0.788411298879609,0,0,0,1,0.348814048273709,"4",0.380427162842327,"3",0.191115210800424,NA,0.436363636363636,0.551038676783409,0.0685341603742643,0.277777777777778,0.666666666666667,0.0555555555555556,0.544721077333245,0.419653094964737,0.035625827702018,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"68","landline",6,68,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","07-75to100k","2","01-Both","MI","Midwest","01-Lowest","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.876471007404729,0.438547761193379,0.889562041153678,0,0,0,1,0.331780453869698,"4",0.449537823786967,"5",0.275677065339009,NA,NA,0.47978137035335,0.0706808058596834,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"60","landline",6,60,"05-60to69","01-female","02-bach","02-N","W","01-protestant","06-50to75k","2","01-Both","KS","Midwest","04","01-Yes","02-Rep","05-Very conservative",0,1,0,0.43890459796922,0.593344599154056,0.70636802704963,0,1,0,0,0.30710846190803,NA,0.369536038522762,NA,0.667400776791208,NA,0.436363636363636,0.580079367351653,0.050384594125585,0.277777777777778,0.666666666666667,0.0555555555555556,0.544721077333245,0.419653094964737,0.035625827702018,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"68","landline",6,68,"05-60to69","01-female","01-postgrad","02-N","W","02-catholic","03-20to30k","3","02-LL only","MN","Midwest","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.876471007404729,0.777808722515165,0.438547761193379,0,1,0,0,0.462108006255733,NA,0.578428018593931,NA,0.348997227224005,NA,0.4,0.352234411121093,0.0693375702849757,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"69","landline",6,69,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","2","01-Both","MN","Midwest","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.931166808584168,0.796138709886973,0.945952732641888,1,0,0,0,0.388613609533081,"5",0.52902654041039,"5",0.547145383452558,"7",0.476190476190476,0.437266876744194,0.0337065828454168,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"69","landline",6,69,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","2","01-Both","MI","Midwest","03","01-Yes","01-Dem","02-Liberal",1,0,0,0.931166808584168,0.796138709886973,0.899859726215567,0,0,0,1,0.434091264684241,"6",0.473897969538282,"6",0.501648694994258,NA,NA,0.426755252390548,0.0993467780711698,0.277777777777778,0.666666666666667,0.0555555555555556,0.53476465281581,0.424568252322177,0.0406670948620135,0.277777777777778,0.666666666666667,0.0555555555555556,"1-D"
71,"62","landline",6,62,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","07-75to100k","2","01-Both","MI","Midwest","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.548296200328097,0.644876314813259,0.806889743998432,0,0,0,1,0.40299933014083,"5",0.398284125646688,"4",0.759473983140686,NA,NA,0.51900325741683,0.0827126169364819,0.277777777777778,0.666666666666667,0.0555555555555556,0.556427097815835,0.401330078723438,0.042242823460727,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
71,"67","landline",6,67,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","99-DK/refused","2","01-Both","MN","Midwest","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.821775206225291,0.411819291560092,0.264420836626774,0,0,0,1,0.295979520048235,"3",0.369776400990199,"2",0.544093705989792,NA,0.953488372093023,0.557980686057429,0.0722429129523725,0.277777777777778,0.666666666666667,0.0555555555555556,0.420331693594397,0.52538343129551,0.0542848751100934,0.277777777777778,0.666666666666667,0.0555555555555556,"2-R"
